"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","total_avg","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06001436200","CA","06001436200","=""06001436200""","57900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436301","CA","06001436301","=""06001436301""","82600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436302","CA","06001436302","=""06001436302""","76600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436402","CA","06001436402","=""06001436402""","96200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436403","CA","06001436403","=""06001436403""","75400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436404","CA","06001436404","=""06001436404""","83400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436500","CA","06001436500","=""06001436500""","65000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436601","CA","06001436601","=""06001436601""","72700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436602","CA","06001436602","=""06001436602""","66400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436700","CA","06001436700","=""06001436700""","72600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436800","CA","06001436800","=""06001436800""","78400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001436900","CA","06001436900","=""06001436900""","70200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437000","CA","06001437000","=""06001437000""","78000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437101","CA","06001437101","=""06001437101""","87300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437102","CA","06001437102","=""06001437102""","66800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437200","CA","06001437200","=""06001437200""","79100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437300","CA","06001437300","=""06001437300""","63400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437400","CA","06001437400","=""06001437400""","76200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437500","CA","06001437500","=""06001437500""","70000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437600","CA","06001437600","=""06001437600""","76400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437701","CA","06001437701","=""06001437701""","60700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437702","CA","06001437702","=""06001437702""","63000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437800","CA","06001437800","=""06001437800""","92900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001437900","CA","06001437900","=""06001437900""","75900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001438000","CA","06001438000","=""06001438000""","81300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001438100","CA","06001438100","=""06001438100""","90700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001438201","CA","06001438201","=""06001438201""","72200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001438203","CA","06001438203","=""06001438203""","79700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001438204","CA","06001438204","=""06001438204""","72100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001438300","CA","06001438300","=""06001438300""","80600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001438400","CA","06001438400","=""06001438400""","74000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440100","CA","06001440100","=""06001440100""","72700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440200","CA","06001440200","=""06001440200""","79600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440301","CA","06001440301","=""06001440301""","84600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440304","CA","06001440304","=""06001440304""","85700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440305","CA","06001440305","=""06001440305""","95600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440306","CA","06001440306","=""06001440306""","80500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440307","CA","06001440307","=""06001440307""","73700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440308","CA","06001440308","=""06001440308""","80300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440331","CA","06001440331","=""06001440331""","85800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440332","CA","06001440332","=""06001440332""","108800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440333","CA","06001440333","=""06001440333""","84300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440334","CA","06001440334","=""06001440334""","95500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440336","CA","06001440336","=""06001440336""","84500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440337","CA","06001440337","=""06001440337""","116800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001440338","CA","06001440338","=""06001440338""","91200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441100","CA","06001441100","=""06001441100""","87000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441200","CA","06001441200","=""06001441200""","89900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441301","CA","06001441301","=""06001441301""","90500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441302","CA","06001441302","=""06001441302""","97600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441401","CA","06001441401","=""06001441401""","93800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441402","CA","06001441402","=""06001441402""","97700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441501","CA","06001441501","=""06001441501""","106500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441503","CA","06001441503","=""06001441503""","106400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441521","CA","06001441521","=""06001441521""","100400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441522","CA","06001441522","=""06001441522""","96600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441523","CA","06001441523","=""06001441523""","102300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441524","CA","06001441524","=""06001441524""","103100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441525","CA","06001441525","=""06001441525""","94200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441601","CA","06001441601","=""06001441601""","90200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441602","CA","06001441602","=""06001441602""","84900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441701","CA","06001441701","=""06001441701""","88500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441702","CA","06001441702","=""06001441702""","74700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441800","CA","06001441800","=""06001441800""","93300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441921","CA","06001441921","=""06001441921""","99500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441923","CA","06001441923","=""06001441923""","85100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441924","CA","06001441924","=""06001441924""","96100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441926","CA","06001441926","=""06001441926""","76400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441927","CA","06001441927","=""06001441927""","82700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441928","CA","06001441928","=""06001441928""","92500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001441929","CA","06001441929","=""06001441929""","79100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442000","CA","06001442000","=""06001442000""","99300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442100","CA","06001442100","=""06001442100""","109700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442200","CA","06001442200","=""06001442200""","107500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442301","CA","06001442301","=""06001442301""","88200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442302","CA","06001442302","=""06001442302""","73300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442400","CA","06001442400","=""06001442400""","91700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442501","CA","06001442501","=""06001442501""","86600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442502","CA","06001442502","=""06001442502""","89500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442601","CA","06001442601","=""06001442601""","90000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442602","CA","06001442602","=""06001442602""","84600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442700","CA","06001442700","=""06001442700""","103700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442800","CA","06001442800","=""06001442800""","91000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001442900","CA","06001442900","=""06001442900""","95900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001443001","CA","06001443001","=""06001443001""","88400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06001443002","CA","06001443002","=""06001443002""","87700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
