"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","060372075021","CA","060372075021","=""060372075021""","1025503","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372077101","CA","060372077101","=""060372077101""","1041770","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372079001","CA","060372079001","=""060372079001""","911648","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372079002","CA","060372079002","=""060372079002""","1062976","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372080001","CA","060372080001","=""060372080001""","600076","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372080002","CA","060372080002","=""060372080002""","422235","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372080003","CA","060372080003","=""060372080003""","576916","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372083011","CA","060372083011","=""060372083011""","582711","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372083021","CA","060372083021","=""060372083021""","487903","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372083022","CA","060372083022","=""060372083022""","485835","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372083023","CA","060372083023","=""060372083023""","610823","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372084011","CA","060372084011","=""060372084011""","551622","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372084012","CA","060372084012","=""060372084012""","607424","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372084021","CA","060372084021","=""060372084021""","526929","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372084022","CA","060372084022","=""060372084022""","552979","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372085011","CA","060372085011","=""060372085011""","536301","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372085012","CA","060372085012","=""060372085012""","499771","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372085021","CA","060372085021","=""060372085021""","494431","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372085022","CA","060372085022","=""060372085022""","549184","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372085023","CA","060372085023","=""060372085023""","538994","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372086101","CA","060372086101","=""060372086101""","440479","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372086102","CA","060372086102","=""060372086102""","576580","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372086201","CA","060372086201","=""060372086201""","481102","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372086202","CA","060372086202","=""060372086202""","518268","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372086203","CA","060372086203","=""060372086203""","521096","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372087101","CA","060372087101","=""060372087101""","635271","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372087201","CA","060372087201","=""060372087201""","570079","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372087202","CA","060372087202","=""060372087202""","691749","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372088011","CA","060372088011","=""060372088011""","564665","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372088012","CA","060372088012","=""060372088012""","680256","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372088021","CA","060372088021","=""060372088021""","581440","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372088022","CA","060372088022","=""060372088022""","705802","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372089021","CA","060372089021","=""060372089021""","781027","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372089022","CA","060372089022","=""060372089022""","761202","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372089031","CA","060372089031","=""060372089031""","683218","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372089032","CA","060372089032","=""060372089032""","678227","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372089041","CA","060372089041","=""060372089041""","694485","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372089042","CA","060372089042","=""060372089042""","690387","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372091021","CA","060372091021","=""060372091021""","672737","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372091022","CA","060372091022","=""060372091022""","965636","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372091031","CA","060372091031","=""060372091031""","638424","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372091041","CA","060372091041","=""060372091041""","603652","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372092001","CA","060372092001","=""060372092001""","883570","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372093001","CA","060372093001","=""060372093001""","634208","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372093002","CA","060372093002","=""060372093002""","920206","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372094011","CA","060372094011","=""060372094011""","677746","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372094012","CA","060372094012","=""060372094012""","675955","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372094021","CA","060372094021","=""060372094021""","791552","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372094022","CA","060372094022","=""060372094022""","782281","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372094031","CA","060372094031","=""060372094031""","686156","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372094032","CA","060372094032","=""060372094032""","686182","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372095101","CA","060372095101","=""060372095101""","691477","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372095102","CA","060372095102","=""060372095102""","567732","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372095201","CA","060372095201","=""060372095201""","666590","2021","2010","EPA Smart Location Database","California (State)"
